ID,State,City,Year,Month,Carbon_Emissions(MT)
2586,Oklahoma,Tulsa,2023,6,4393
2587,Oklahoma,Tulsa,2023,7,5272
2588,Oklahoma,Tulsa,2023,8,4252
2589,Oklahoma,Tulsa,2023,9,1820
2590,Oklahoma,Tulsa,2023,10,5074
2591,Oklahoma,Tulsa,2023,11,9403
2592,Oklahoma,Tulsa,2023,12,2756
2593,Oregon,Portland,2021,1,8951
2594,Oregon,Portland,2021,2,2965
2595,Oregon,Portland,2021,3,7483
2596,Oregon,Portland,2021,4,9059
2597,Oregon,Portland,2021,5,6058
2598,Oregon,Portland,2021,6,9356
2599,Oregon,Portland,2021,7,1232
2600,Oregon,Portland,2021,8,7912
2601,Oregon,Portland,2021,9,3449
2602,Oregon,Portland,2021,10,8057
2603,Oregon,Portland,2021,11,5433
2604,Oregon,Portland,2021,12,1186
2605,Oregon,Portland,2022,1,4921
2606,Oregon,Portland,2022,2,8572
2607,Oregon,Portland,2022,3,5934
2608,Oregon,Portland,2022,4,3187
2609,Oregon,Portland,2022,5,7875
2610,Oregon,Portland,2022,6,3502
2611,Oregon,Portland,2022,7,4056
2612,Oregon,Portland,2022,8,2143
2613,Oregon,Portland,2022,9,3237
2614,Oregon,Portland,2022,10,3359
2615,Oregon,Portland,2022,11,6845
2616,Oregon,Portland,2022,12,3566
2617,Oregon,Portland,2023,1,8654
2618,Oregon,Portland,2023,2,2422
2619,Oregon,Portland,2023,3,3468
2620,Oregon,Portland,2023,4,5053
2621,Oregon,Portland,2023,5,4444
2622,Oregon,Portland,2023,6,4566
2623,Oregon,Portland,2023,7,2903
2624,Oregon,Portland,2023,8,4212
2625,Oregon,Portland,2023,9,9503
2626,Oregon,Portland,2023,10,4966
2627,Oregon,Portland,2023,11,1761
2628,Oregon,Portland,2023,12,2210
2629,Oregon,Salem,2021,1,5451
2630,Oregon,Salem,2021,2,9282
2631,Oregon,Salem,2021,3,2204
2632,Oregon,Salem,2021,4,3413
2633,Oregon,Salem,2021,5,8303
2634,Oregon,Salem,2021,6,6015
2635,Oregon,Salem,2021,7,5536
2636,Oregon,Salem,2021,8,5132
2637,Oregon,Salem,2021,9,4842
2638,Oregon,Salem,2021,10,5569
2639,Oregon,Salem,2021,11,3088
2640,Oregon,Salem,2021,12,6565
2641,Oregon,Salem,2022,1,1286
2642,Oregon,Salem,2022,2,4110
2643,Oregon,Salem,2022,3,7390
2644,Oregon,Salem,2022,4,8380
2645,Oregon,Salem,2022,5,3996
2646,Oregon,Salem,2022,6,4071
2647,Oregon,Salem,2022,7,1246
2648,Oregon,Salem,2022,8,8157
2649,Oregon,Salem,2022,9,3380
2650,Oregon,Salem,2022,10,6227
2651,Oregon,Salem,2022,11,9467
2652,Oregon,Salem,2022,12,6223
2653,Oregon,Salem,2023,1,4356
2654,Oregon,Salem,2023,2,2827
2655,Oregon,Salem,2023,3,3596
2656,Oregon,Salem,2023,4,8612
2657,Oregon,Salem,2023,5,2008
2658,Oregon,Salem,2023,6,7143
2659,Oregon,Salem,2023,7,1387
2660,Oregon,Salem,2023,8,6630
2661,Oregon,Salem,2023,9,9285
2662,Oregon,Salem,2023,10,1111
2663,Oregon,Salem,2023,11,1278
2664,Oregon,Salem,2023,12,2103
2665,Pennsylvania,Philadelphia,2021,1,7360
2666,Pennsylvania,Philadelphia,2021,2,2093
2667,Pennsylvania,Philadelphia,2021,3,7589
2668,Pennsylvania,Philadelphia,2021,4,4808
2669,Pennsylvania,Philadelphia,2021,5,6360
2670,Pennsylvania,Philadelphia,2021,6,6018
2671,Pennsylvania,Philadelphia,2021,7,9929
2672,Pennsylvania,Philadelphia,2021,8,2879
2673,Pennsylvania,Philadelphia,2021,9,5332
2674,Pennsylvania,Philadelphia,2021,10,4589
2675,Pennsylvania,Philadelphia,2021,11,2813
2676,Pennsylvania,Philadelphia,2021,12,3655
2677,Pennsylvania,Philadelphia,2022,1,3153
2678,Pennsylvania,Philadelphia,2022,2,1648
2679,Pennsylvania,Philadelphia,2022,3,8008
2680,Pennsylvania,Philadelphia,2022,4,6357
2681,Pennsylvania,Philadelphia,2022,5,1900
2682,Pennsylvania,Philadelphia,2022,6,3751
2683,Pennsylvania,Philadelphia,2022,7,3989
2684,Pennsylvania,Philadelphia,2022,8,2764
2685,Pennsylvania,Philadelphia,2022,9,9926
2686,Pennsylvania,Philadelphia,2022,10,3697
2687,Pennsylvania,Philadelphia,2022,11,6354
2688,Pennsylvania,Philadelphia,2022,12,1246
2689,Pennsylvania,Philadelphia,2023,1,2633
2690,Pennsylvania,Philadelphia,2023,2,8077
2691,Pennsylvania,Philadelphia,2023,3,3574
2692,Pennsylvania,Philadelphia,2023,4,5304
2693,Pennsylvania,Philadelphia,2023,5,2032
2694,Pennsylvania,Philadelphia,2023,6,5866
2695,Pennsylvania,Philadelphia,2023,7,2072
2696,Pennsylvania,Philadelphia,2023,8,4483
2697,Pennsylvania,Philadelphia,2023,9,9346
2698,Pennsylvania,Philadelphia,2023,10,2204
2699,Pennsylvania,Philadelphia,2023,11,2423
2700,Pennsylvania,Philadelphia,2023,12,8440
2701,Pennsylvania,Harrisburg,2021,1,3355
2702,Pennsylvania,Harrisburg,2021,2,1490
2703,Pennsylvania,Harrisburg,2021,3,1043
2704,Pennsylvania,Harrisburg,2021,4,9957
2705,Pennsylvania,Harrisburg,2021,5,6106
2706,Pennsylvania,Harrisburg,2021,6,2833
2707,Pennsylvania,Harrisburg,2021,7,3364
2708,Pennsylvania,Harrisburg,2021,8,9510
2709,Pennsylvania,Harrisburg,2021,9,7795
2710,Pennsylvania,Harrisburg,2021,10,2867
2711,Pennsylvania,Harrisburg,2021,11,8657
2712,Pennsylvania,Harrisburg,2021,12,6176
2713,Pennsylvania,Harrisburg,2022,1,1903
2714,Pennsylvania,Harrisburg,2022,2,8175
2715,Pennsylvania,Harrisburg,2022,3,4217
2716,Pennsylvania,Harrisburg,2022,4,5596
2717,Pennsylvania,Harrisburg,2022,5,1471
2718,Pennsylvania,Harrisburg,2022,6,6106
2719,Pennsylvania,Harrisburg,2022,7,1463
2720,Pennsylvania,Harrisburg,2022,8,5230
2721,Pennsylvania,Harrisburg,2022,9,6486
2722,Pennsylvania,Harrisburg,2022,10,4114
2723,Pennsylvania,Harrisburg,2022,11,1697
2724,Pennsylvania,Harrisburg,2022,12,5064
2725,Pennsylvania,Harrisburg,2023,1,3585
2726,Pennsylvania,Harrisburg,2023,2,3318
2727,Pennsylvania,Harrisburg,2023,3,2834
2728,Pennsylvania,Harrisburg,2023,4,3339
2729,Pennsylvania,Harrisburg,2023,5,1360
2730,Pennsylvania,Harrisburg,2023,6,7323
2731,Pennsylvania,Harrisburg,2023,7,7471
2732,Pennsylvania,Harrisburg,2023,8,8356
2733,Pennsylvania,Harrisburg,2023,9,7037
2734,Pennsylvania,Harrisburg,2023,10,2994
2735,Pennsylvania,Harrisburg,2023,11,7399
2736,Pennsylvania,Harrisburg,2023,12,1533
2737,Rhode Island,Providence,2021,1,4072
2738,Rhode Island,Providence,2021,2,6424
2739,Rhode Island,Providence,2021,3,8091
2740,Rhode Island,Providence,2021,4,3843
2741,Rhode Island,Providence,2021,5,7774
2742,Rhode Island,Providence,2021,6,3378
2743,Rhode Island,Providence,2021,7,9764
2744,Rhode Island,Providence,2021,8,5138
2745,Rhode Island,Providence,2021,9,9928
2746,Rhode Island,Providence,2021,10,6711
2747,Rhode Island,Providence,2021,11,8645
2748,Rhode Island,Providence,2021,12,9389
2749,Rhode Island,Providence,2022,1,4113
2750,Rhode Island,Providence,2022,2,3434
2751,Rhode Island,Providence,2022,3,2264
2752,Rhode Island,Providence,2022,4,2076
2753,Rhode Island,Providence,2022,5,6113
2754,Rhode Island,Providence,2022,6,3638
2755,Rhode Island,Providence,2022,7,7392
2756,Rhode Island,Providence,2022,8,8920
2757,Rhode Island,Providence,2022,9,6557
2758,Rhode Island,Providence,2022,10,3686
2759,Rhode Island,Providence,2022,11,9525
2760,Rhode Island,Providence,2022,12,7467
2761,Rhode Island,Providence,2023,1,2457
2762,Rhode Island,Providence,2023,2,5003
2763,Rhode Island,Providence,2023,3,5509
2764,Rhode Island,Providence,2023,4,8587
2765,Rhode Island,Providence,2023,5,2344
2766,Rhode Island,Providence,2023,6,4612
2767,Rhode Island,Providence,2023,7,9826
2768,Rhode Island,Providence,2023,8,6945
2769,Rhode Island,Providence,2023,9,7484
2770,Rhode Island,Providence,2023,10,6437
2771,Rhode Island,Providence,2023,11,1477
2772,Rhode Island,Providence,2023,12,4307
2773,Rhode Island,Warwick,2021,1,5684
2774,Rhode Island,Warwick,2021,2,9293
2775,Rhode Island,Warwick,2021,3,9177
2776,Rhode Island,Warwick,2021,4,9018
2777,Rhode Island,Warwick,2021,5,3418
2778,Rhode Island,Warwick,2021,6,3048
2779,Rhode Island,Warwick,2021,7,7535
2780,Rhode Island,Warwick,2021,8,9284
2781,Rhode Island,Warwick,2021,9,9085
2782,Rhode Island,Warwick,2021,10,6202
2783,Rhode Island,Warwick,2021,11,1342
2784,Rhode Island,Warwick,2021,12,2195
2785,Rhode Island,Warwick,2022,1,2780
2786,Rhode Island,Warwick,2022,2,4392
2787,Rhode Island,Warwick,2022,3,6848
2788,Rhode Island,Warwick,2022,4,6677
2789,Rhode Island,Warwick,2022,5,3553
2790,Rhode Island,Warwick,2022,6,8218
2791,Rhode Island,Warwick,2022,7,4999
2792,Rhode Island,Warwick,2022,8,1360
2793,Rhode Island,Warwick,2022,9,3777
2794,Rhode Island,Warwick,2022,10,1620
2795,Rhode Island,Warwick,2022,11,9895
2796,Rhode Island,Warwick,2022,12,6770
2797,Rhode Island,Warwick,2023,1,6042
2798,Rhode Island,Warwick,2023,2,5810
2799,Rhode Island,Warwick,2023,3,6909
2800,Rhode Island,Warwick,2023,4,4255
2801,Rhode Island,Warwick,2023,5,2990
2802,Rhode Island,Warwick,2023,6,8526
2803,Rhode Island,Warwick,2023,7,6855
2804,Rhode Island,Warwick,2023,8,9689
2805,Rhode Island,Warwick,2023,9,8121
2806,Rhode Island,Warwick,2023,10,7796
2807,Rhode Island,Warwick,2023,11,8200
2808,Rhode Island,Warwick,2023,12,4540
2809,South Carolina,Charleston,2021,1,5371
2810,South Carolina,Charleston,2021,2,8565
2811,South Carolina,Charleston,2021,3,5713
2812,South Carolina,Charleston,2021,4,5441
2813,South Carolina,Charleston,2021,5,4716
2814,South Carolina,Charleston,2021,6,8438
2815,South Carolina,Charleston,2021,7,4546
2816,South Carolina,Charleston,2021,8,8379
2817,South Carolina,Charleston,2021,9,9110
2818,South Carolina,Charleston,2021,10,8503
2819,South Carolina,Charleston,2021,11,6064
2820,South Carolina,Charleston,2021,12,4887
2821,South Carolina,Charleston,2022,1,7815
2822,South Carolina,Charleston,2022,2,3630
2823,South Carolina,Charleston,2022,3,2756
2824,South Carolina,Charleston,2022,4,9445
2825,South Carolina,Charleston,2022,5,6280
2826,South Carolina,Charleston,2022,6,4290
2827,South Carolina,Charleston,2022,7,1614
2828,South Carolina,Charleston,2022,8,6703
2829,South Carolina,Charleston,2022,9,9868
2830,South Carolina,Charleston,2022,10,6317
2831,South Carolina,Charleston,2022,11,2555
2832,South Carolina,Charleston,2022,12,9808
2833,South Carolina,Charleston,2023,1,7090
2834,South Carolina,Charleston,2023,2,4786
2835,South Carolina,Charleston,2023,3,8986
2836,South Carolina,Charleston,2023,4,1021
2837,South Carolina,Charleston,2023,5,1759
2838,South Carolina,Charleston,2023,6,9299
2839,South Carolina,Charleston,2023,7,9620
2840,South Carolina,Charleston,2023,8,9280
2841,South Carolina,Charleston,2023,9,7036
2842,South Carolina,Charleston,2023,10,7389
2843,South Carolina,Charleston,2023,11,1015
2844,South Carolina,Charleston,2023,12,2993
2845,South Carolina,Columbia,2021,1,4111
2846,South Carolina,Columbia,2021,2,2740
2847,South Carolina,Columbia,2021,3,6271
2848,South Carolina,Columbia,2021,4,9808
2849,South Carolina,Columbia,2021,5,9942
2850,South Carolina,Columbia,2021,6,2422
2851,South Carolina,Columbia,2021,7,3291
2852,South Carolina,Columbia,2021,8,3430
2853,South Carolina,Columbia,2021,9,7176
2854,South Carolina,Columbia,2021,10,6708
2855,South Carolina,Columbia,2021,11,9869
2856,South Carolina,Columbia,2021,12,7542
2857,South Carolina,Columbia,2022,1,5953
2858,South Carolina,Columbia,2022,2,3887
2859,South Carolina,Columbia,2022,3,3685
2860,South Carolina,Columbia,2022,4,6221
2861,South Carolina,Columbia,2022,5,8829
2862,South Carolina,Columbia,2022,6,1628
2863,South Carolina,Columbia,2022,7,6188
2864,South Carolina,Columbia,2022,8,9342
2865,South Carolina,Columbia,2022,9,8967
2866,South Carolina,Columbia,2022,10,7947
2867,South Carolina,Columbia,2022,11,4352
2868,South Carolina,Columbia,2022,12,2959
2869,South Carolina,Columbia,2023,1,5121
2870,South Carolina,Columbia,2023,2,4619
2871,South Carolina,Columbia,2023,3,5077
2872,South Carolina,Columbia,2023,4,7183
2873,South Carolina,Columbia,2023,5,8155
2874,South Carolina,Columbia,2023,6,2932
2875,South Carolina,Columbia,2023,7,3238
2876,South Carolina,Columbia,2023,8,5765
2877,South Carolina,Columbia,2023,9,5021
2878,South Carolina,Columbia,2023,10,7636
2879,South Carolina,Columbia,2023,11,6066
2880,South Carolina,Columbia,2023,12,9946
2881,South Dakota,Sioux Falls,2021,1,1368
2882,South Dakota,Sioux Falls,2021,2,1105
2883,South Dakota,Sioux Falls,2021,3,6568
2884,South Dakota,Sioux Falls,2021,4,6985
2885,South Dakota,Sioux Falls,2021,5,8834
2886,South Dakota,Sioux Falls,2021,6,9870
2887,South Dakota,Sioux Falls,2021,7,5850
2888,South Dakota,Sioux Falls,2021,8,5553
2889,South Dakota,Sioux Falls,2021,9,7389
2890,South Dakota,Sioux Falls,2021,10,1648
2891,South Dakota,Sioux Falls,2021,11,5757
2892,South Dakota,Sioux Falls,2021,12,4287
2893,South Dakota,Sioux Falls,2022,1,5952
2894,South Dakota,Sioux Falls,2022,2,5529
2895,South Dakota,Sioux Falls,2022,3,7011
2896,South Dakota,Sioux Falls,2022,4,6486
2897,South Dakota,Sioux Falls,2022,5,8657
2898,South Dakota,Sioux Falls,2022,6,7763
2899,South Dakota,Sioux Falls,2022,7,1844
2900,South Dakota,Sioux Falls,2022,8,9658
2901,South Dakota,Sioux Falls,2022,9,6377
2902,South Dakota,Sioux Falls,2022,10,2464
2903,South Dakota,Sioux Falls,2022,11,7837
2904,South Dakota,Sioux Falls,2022,12,9992
2905,South Dakota,Sioux Falls,2023,1,8816
2906,South Dakota,Sioux Falls,2023,2,2411
2907,South Dakota,Sioux Falls,2023,3,7994
2908,South Dakota,Sioux Falls,2023,4,3746
2909,South Dakota,Sioux Falls,2023,5,6783
2910,South Dakota,Sioux Falls,2023,6,5116
2911,South Dakota,Sioux Falls,2023,7,3779
2912,South Dakota,Sioux Falls,2023,8,9956
2913,South Dakota,Sioux Falls,2023,9,5165
2914,South Dakota,Sioux Falls,2023,10,4526
2915,South Dakota,Sioux Falls,2023,11,1363
2916,South Dakota,Sioux Falls,2023,12,8267
2917,South Dakota,Pierre,2021,1,4280
2918,South Dakota,Pierre,2021,2,8518
2919,South Dakota,Pierre,2021,3,6174
2920,South Dakota,Pierre,2021,4,6790
2921,South Dakota,Pierre,2021,5,9290
2922,South Dakota,Pierre,2021,6,8180
2923,South Dakota,Pierre,2021,7,6004
2924,South Dakota,Pierre,2021,8,7083
2925,South Dakota,Pierre,2021,9,9751
2926,South Dakota,Pierre,2021,10,6078
2927,South Dakota,Pierre,2021,11,8449
2928,South Dakota,Pierre,2021,12,6193
2929,South Dakota,Pierre,2022,1,3514
2930,South Dakota,Pierre,2022,2,9890
2931,South Dakota,Pierre,2022,3,7645
2932,South Dakota,Pierre,2022,4,2951
2933,South Dakota,Pierre,2022,5,8476
2934,South Dakota,Pierre,2022,6,4962
2935,South Dakota,Pierre,2022,7,5650
2936,South Dakota,Pierre,2022,8,8132
2937,South Dakota,Pierre,2022,9,6077
2938,South Dakota,Pierre,2022,10,3383
2939,South Dakota,Pierre,2022,11,1039
2940,South Dakota,Pierre,2022,12,4607
2941,South Dakota,Pierre,2023,1,1983
2942,South Dakota,Pierre,2023,2,2331
2943,South Dakota,Pierre,2023,3,1132
2944,South Dakota,Pierre,2023,4,8950
2945,South Dakota,Pierre,2023,5,9500
2946,South Dakota,Pierre,2023,6,1764
2947,South Dakota,Pierre,2023,7,2978
2948,South Dakota,Pierre,2023,8,2831
2949,South Dakota,Pierre,2023,9,7982
2950,South Dakota,Pierre,2023,10,7655
2951,South Dakota,Pierre,2023,11,7796
2952,South Dakota,Pierre,2023,12,2128
2953,Tennessee,Nashville,2021,1,9998
2954,Tennessee,Nashville,2021,2,6968
2955,Tennessee,Nashville,2021,3,8471
2956,Tennessee,Nashville,2021,4,8021
2957,Tennessee,Nashville,2021,5,6996
2958,Tennessee,Nashville,2021,6,3719
2959,Tennessee,Nashville,2021,7,6232
2960,Tennessee,Nashville,2021,8,1942
2961,Tennessee,Nashville,2021,9,4612
2962,Tennessee,Nashville,2021,10,5452
2963,Tennessee,Nashville,2021,11,9683
2964,Tennessee,Nashville,2021,12,3734
2965,Tennessee,Nashville,2022,1,1051
2966,Tennessee,Nashville,2022,2,4414
2967,Tennessee,Nashville,2022,3,7256
2968,Tennessee,Nashville,2022,4,2580
2969,Tennessee,Nashville,2022,5,8461
2970,Tennessee,Nashville,2022,6,3096
2971,Tennessee,Nashville,2022,7,1153
2972,Tennessee,Nashville,2022,8,2882
2973,Tennessee,Nashville,2022,9,6785
2974,Tennessee,Nashville,2022,10,2775
2975,Tennessee,Nashville,2022,11,4737
2976,Tennessee,Nashville,2022,12,8748
2977,Tennessee,Nashville,2023,1,3818
2978,Tennessee,Nashville,2023,2,2347
2979,Tennessee,Nashville,2023,3,6184
2980,Tennessee,Nashville,2023,4,6712
2981,Tennessee,Nashville,2023,5,5448
2982,Tennessee,Nashville,2023,6,5730
2983,Tennessee,Nashville,2023,7,2971
2984,Tennessee,Nashville,2023,8,6955
2985,Tennessee,Nashville,2023,9,4370
2986,Tennessee,Nashville,2023,10,6362
2987,Tennessee,Nashville,2023,11,3182
2988,Tennessee,Nashville,2023,12,9766
2989,Tennessee,Memphis,2021,1,1827
2990,Tennessee,Memphis,2021,2,9218
2991,Tennessee,Memphis,2021,3,8014
2992,Tennessee,Memphis,2021,4,8647
2993,Tennessee,Memphis,2021,5,8282
2994,Tennessee,Memphis,2021,6,6431
2995,Tennessee,Memphis,2021,7,4786
2996,Tennessee,Memphis,2021,8,8606
2997,Tennessee,Memphis,2021,9,6621
2998,Tennessee,Memphis,2021,10,9020
2999,Tennessee,Memphis,2021,11,9487
3000,Tennessee,Memphis,2021,12,4605
3001,Tennessee,Memphis,2022,1,6747
3002,Tennessee,Memphis,2022,2,1178
3003,Tennessee,Memphis,2022,3,7603
3004,Tennessee,Memphis,2022,4,7427
3005,Tennessee,Memphis,2022,5,7298
3006,Tennessee,Memphis,2022,6,4513
3007,Tennessee,Memphis,2022,7,5616
3008,Tennessee,Memphis,2022,8,1113
3009,Tennessee,Memphis,2022,9,1247
3010,Tennessee,Memphis,2022,10,2444
3011,Tennessee,Memphis,2022,11,2637
3012,Tennessee,Memphis,2022,12,8199
3013,Tennessee,Memphis,2023,1,4088
3014,Tennessee,Memphis,2023,2,9873
3015,Tennessee,Memphis,2023,3,7463
3016,Tennessee,Memphis,2023,4,1493
3017,Tennessee,Memphis,2023,5,6739
3018,Tennessee,Memphis,2023,6,2872
3019,Tennessee,Memphis,2023,7,6869
3020,Tennessee,Memphis,2023,8,7162
3021,Tennessee,Memphis,2023,9,7665
3022,Tennessee,Memphis,2023,10,5430
3023,Tennessee,Memphis,2023,11,3894
3024,Tennessee,Memphis,2023,12,1349
3025,Texas,Houston,2021,1,3724
3026,Texas,Houston,2021,2,6953
3027,Texas,Houston,2021,3,3988
3028,Texas,Houston,2021,4,1014
3029,Texas,Houston,2021,5,4268
3030,Texas,Houston,2021,6,8504
3031,Texas,Houston,2021,7,4247
3032,Texas,Houston,2021,8,3338
3033,Texas,Houston,2021,9,3880
3034,Texas,Houston,2021,10,6777
3035,Texas,Houston,2021,11,2635
3036,Texas,Houston,2021,12,7739
3037,Texas,Houston,2022,1,5444
3038,Texas,Houston,2022,2,4951
3039,Texas,Houston,2022,3,1932
3040,Texas,Houston,2022,4,6794
3041,Texas,Houston,2022,5,7157
3042,Texas,Houston,2022,6,6155
3043,Texas,Houston,2022,7,2445
3044,Texas,Houston,2022,8,6723
3045,Texas,Houston,2022,9,8909
3046,Texas,Houston,2022,10,7000
3047,Texas,Houston,2022,11,2979
3048,Texas,Houston,2022,12,1074
3049,Texas,Houston,2023,1,8186
3050,Texas,Houston,2023,2,3842
3051,Texas,Houston,2023,3,7800
3052,Texas,Houston,2023,4,1870
3053,Texas,Houston,2023,5,1168
3054,Texas,Houston,2023,6,3014
3055,Texas,Houston,2023,7,5484
3056,Texas,Houston,2023,8,2595
3057,Texas,Houston,2023,9,2865
3058,Texas,Houston,2023,10,5884
3059,Texas,Houston,2023,11,6816
3060,Texas,Houston,2023,12,1704
3061,Texas,Austin,2021,1,2909
3062,Texas,Austin,2021,2,9025
3063,Texas,Austin,2021,3,7479
3064,Texas,Austin,2021,4,1804
3065,Texas,Austin,2021,5,9755
3066,Texas,Austin,2021,6,4909
3067,Texas,Austin,2021,7,2631
3068,Texas,Austin,2021,8,4707
3069,Texas,Austin,2021,9,4251
3070,Texas,Austin,2021,10,5665
3071,Texas,Austin,2021,11,7994
3072,Texas,Austin,2021,12,6196
3073,Texas,Austin,2022,1,6062
3074,Texas,Austin,2022,2,7820
3075,Texas,Austin,2022,3,4763
3076,Texas,Austin,2022,4,3592
3077,Texas,Austin,2022,5,1889
3078,Texas,Austin,2022,6,1128
3079,Texas,Austin,2022,7,8805
3080,Texas,Austin,2022,8,6786
3081,Texas,Austin,2022,9,9723
3082,Texas,Austin,2022,10,8632
3083,Texas,Austin,2022,11,5759
3084,Texas,Austin,2022,12,8010
3085,Texas,Austin,2023,1,1553
3086,Texas,Austin,2023,2,4373
3087,Texas,Austin,2023,3,4497
3088,Texas,Austin,2023,4,4507
3089,Texas,Austin,2023,5,6815
3090,Texas,Austin,2023,6,8929
3091,Texas,Austin,2023,7,4852
3092,Texas,Austin,2023,8,5917
3093,Texas,Austin,2023,9,3274
3094,Texas,Austin,2023,10,1081
3095,Texas,Austin,2023,11,5513
3096,Texas,Austin,2023,12,4923
3097,Utah,Salt Lake City,2021,1,8624
3098,Utah,Salt Lake City,2021,2,5892
3099,Utah,Salt Lake City,2021,3,2447
3100,Utah,Salt Lake City,2021,4,9795
3101,Utah,Salt Lake City,2021,5,9179
3102,Utah,Salt Lake City,2021,6,3650
3103,Utah,Salt Lake City,2021,7,8126
3104,Utah,Salt Lake City,2021,8,6312
3105,Utah,Salt Lake City,2021,9,6625
3106,Utah,Salt Lake City,2021,10,3481
3107,Utah,Salt Lake City,2021,11,7266
3108,Utah,Salt Lake City,2021,12,8822
3109,Utah,Salt Lake City,2022,1,5173
3110,Utah,Salt Lake City,2022,2,7828
3111,Utah,Salt Lake City,2022,3,6629
3112,Utah,Salt Lake City,2022,4,8429
3113,Utah,Salt Lake City,2022,5,9687
3114,Utah,Salt Lake City,2022,6,8643
3115,Utah,Salt Lake City,2022,7,5394
3116,Utah,Salt Lake City,2022,8,2297
3117,Utah,Salt Lake City,2022,9,1225
3118,Utah,Salt Lake City,2022,10,6927
3119,Utah,Salt Lake City,2022,11,4876
3120,Utah,Salt Lake City,2022,12,5236
3121,Utah,Salt Lake City,2023,1,3068
3122,Utah,Salt Lake City,2023,2,6586
3123,Utah,Salt Lake City,2023,3,3902
3124,Utah,Salt Lake City,2023,4,9197
3125,Utah,Salt Lake City,2023,5,6341
3126,Utah,Salt Lake City,2023,6,5981
3127,Utah,Salt Lake City,2023,7,3441
3128,Utah,Salt Lake City,2023,8,2278
3129,Utah,Salt Lake City,2023,9,2487
3130,Utah,Salt Lake City,2023,10,8858
3131,Utah,Salt Lake City,2023,11,3475
3132,Utah,Salt Lake City,2023,12,7474
3133,Utah,West Valley City,2021,1,1892
3134,Utah,West Valley City,2021,2,9970
3135,Utah,West Valley City,2021,3,8682
3136,Utah,West Valley City,2021,4,5262
3137,Utah,West Valley City,2021,5,6527
3138,Utah,West Valley City,2021,6,3155
3139,Utah,West Valley City,2021,7,9685
3140,Utah,West Valley City,2021,8,9686
3141,Utah,West Valley City,2021,9,3979
3142,Utah,West Valley City,2021,10,7180
3143,Utah,West Valley City,2021,11,5667
3144,Utah,West Valley City,2021,12,9288
3145,Utah,West Valley City,2022,1,2792
3146,Utah,West Valley City,2022,2,8136
3147,Utah,West Valley City,2022,3,8914
3148,Utah,West Valley City,2022,4,2983
3149,Utah,West Valley City,2022,5,8893
3150,Utah,West Valley City,2022,6,5356
3151,Utah,West Valley City,2022,7,5193
3152,Utah,West Valley City,2022,8,5294
3153,Utah,West Valley City,2022,9,7829
3154,Utah,West Valley City,2022,10,3923
3155,Utah,West Valley City,2022,11,2177
3156,Utah,West Valley City,2022,12,4986
3157,Utah,West Valley City,2023,1,8289
3158,Utah,West Valley City,2023,2,2790
3159,Utah,West Valley City,2023,3,5298
3160,Utah,West Valley City,2023,4,9282
3161,Utah,West Valley City,2023,5,1905
3162,Utah,West Valley City,2023,6,1260
3163,Utah,West Valley City,2023,7,5268
3164,Utah,West Valley City,2023,8,1108
3165,Utah,West Valley City,2023,9,3149
3166,Utah,West Valley City,2023,10,2782
3167,Utah,West Valley City,2023,11,6042
3168,Utah,West Valley City,2023,12,1101
3169,Vermont,Burlington,2021,1,5287
3170,Vermont,Burlington,2021,2,1685
3171,Vermont,Burlington,2021,3,4485
3172,Vermont,Burlington,2021,4,4934
3173,Vermont,Burlington,2021,5,6115
3174,Vermont,Burlington,2021,6,3231
3175,Vermont,Burlington,2021,7,1202
3176,Vermont,Burlington,2021,8,5760
3177,Vermont,Burlington,2021,9,4896
3178,Vermont,Burlington,2021,10,4287
3179,Vermont,Burlington,2021,11,7440
3180,Vermont,Burlington,2021,12,1671
3181,Vermont,Burlington,2022,1,4701
3182,Vermont,Burlington,2022,2,1239
3183,Vermont,Burlington,2022,3,2569
3184,Vermont,Burlington,2022,4,9701
3185,Vermont,Burlington,2022,5,5809
3186,Vermont,Burlington,2022,6,5065
3187,Vermont,Burlington,2022,7,1819
3188,Vermont,Burlington,2022,8,9083
3189,Vermont,Burlington,2022,9,7455
3190,Vermont,Burlington,2022,10,2591
3191,Vermont,Burlington,2022,11,6123
3192,Vermont,Burlington,2022,12,4479
3193,Vermont,Burlington,2023,1,4079
3194,Vermont,Burlington,2023,2,7038
3195,Vermont,Burlington,2023,3,8089
3196,Vermont,Burlington,2023,4,7607
3197,Vermont,Burlington,2023,5,1991
3198,Vermont,Burlington,2023,6,6353
3199,Vermont,Burlington,2023,7,1420
3200,Vermont,Burlington,2023,8,6738
3201,Vermont,Burlington,2023,9,4899
3202,Vermont,Burlington,2023,10,2961
3203,Vermont,Burlington,2023,11,4758
3204,Vermont,Burlington,2023,12,8090
3205,Vermont,Montpelier,2021,1,8231
3206,Vermont,Montpelier,2021,2,1510
3207,Vermont,Montpelier,2021,3,5806
3208,Vermont,Montpelier,2021,4,9216
3209,Vermont,Montpelier,2021,5,4494
3210,Vermont,Montpelier,2021,6,1799
3211,Vermont,Montpelier,2021,7,9072
3212,Vermont,Montpelier,2021,8,6729
3213,Vermont,Montpelier,2021,9,7468
3214,Vermont,Montpelier,2021,10,3458
3215,Vermont,Montpelier,2021,11,1568
3216,Vermont,Montpelier,2021,12,8528
3217,Vermont,Montpelier,2022,1,3259
